forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἐσκανδαλίσθησαν,4624,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,tropeçaram,"eles(as) tropeçaram, foram ofendidos, se escandalizaram",passiva_a_confirmar,revisar,"'V-AIP-3P' e passiva, porem a passiva nao esta explicita em 'tropeçaram'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
σκορπισθῆτε,4650,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais espalhado,"vós sejais espalhado, sejais dispersado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais espalhado'.,Revisar o numero do particpio; provavel forma plural: 'espalhados'.
ἐστερεώθησαν,4732,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram firmado,"eles(as) foram firmado, foram estabelecido, foram fortalecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram firmado'.,Revisar o numero do particpio; provavel forma plural: 'firmados'.
στηριχθῆναι,4741,V-ANP,Verbo - Aoristo Infinitivo Passiva,estabelecer,"estabelecer, fortalecer, consertar, definir firmemente",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'estabelecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
στραφῆτε,4762,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais virado,"vós sejais virado, sejais voltado, sejais convertido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais virado'.,Revisar o numero do particpio; provavel forma plural: 'virados'.
συλλημφθῆναι,4815,V-ANP,Verbo - Aoristo Infinitivo Passiva,apreender,"apreender, conceber, ajudar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'apreender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
συλληφθῆναι,4815,V-ANP,Verbo - Aoristo Infinitivo Passiva,apreender,"apreender, conceber, ajudar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'apreender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
συμφυεῖσαι,4855,V-APP-NFP,Verbo - Aoristo Particípio Passiva - Nominativo Feminino Plural,crescermos juntos,"crescermos juntos, nos unirmos, tricotarmos juntos",passiva_a_confirmar,revisar,"'V-APP-NFP' e passiva, porem a passiva nao esta explicita em 'crescermos juntos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συνετάφημεν,4916,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos enterrado juntos,"nós fomos enterrado juntos, fomos sido enterrado com",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fomos enterrado'.,Revisar o numero do particpio; provavel forma plural: 'enterrados'.
συνίστασθαι,4921,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,elogiar,"elogiar, estabelecer, demonstrar, provar, manter unido",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'elogiar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
συνετέλεσεν,4931,V-APP-GFP,Verbo - Aoristo Indicativo Ativa - 3ª Pessoa Singular,completou,"ele(a) completou, realizou, pôs fim",passiva_a_confirmar,revisar,"'V-APP-GFP' e passiva, porem a passiva nao esta explicita em 'completou'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συντριβήσεται,4937,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será esmagado,"ele(a) será esmagado, será quebrado, será machucado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será esmagado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συνυπεκρίθησαν,4942,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram juntado à hipocrisia,"eles(as) foram juntado à hipocrisia, foram agido hipocritamente juntos",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram juntado'.,Revisar o numero do particpio; provavel forma plural: 'juntados'.
ἐσχίσθησαν,4977,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram dividido,"eles(as) foram dividido, foram separado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram dividido'.,Revisar o numero do particpio; provavel forma plural: 'divididos'.
σώζεσθαι,4982,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,salvar,"salvar, resgatar, libertar, curar, preservar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'salvar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ταπεινοῦσθαι,5013,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,humilhar,"humilhar, rebaixar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'humilhar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ταραχθῆτε,5015,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais perturbado,"vós sejais perturbado, sejais incomodado, sejais agitado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais perturbado'.,Revisar o numero do particpio; provavel forma plural: 'perturbados'.
τελειωθῶσιν,5048,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam completado,"eles(as) sejam completado, sejam aperfeiçoado, sejam realizado, sejam posto fim.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam completado'.,Revisar o numero do particpio; provavel forma plural: 'completados'.
τελεσθήσεται,5055,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será completado,"ele(a) será completado, será terminado, será cumprido, será realizado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será completado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τελεσθήσονται,5055,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão completado,"eles(as) serão completado, serão terminado, serão cumprido, serão realizado.",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão completado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τελεσθῆναι,5055,V-ANP,Verbo - Aoristo Infinitivo Passiva,completar,"completar, terminar, cumprir, realizar.",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'completar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τελεσθῶσιν,5055,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam completado,"eles(as) sejam completado, sejam terminado, sejam cumprido, sejam realizado.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam completado'.,Revisar o numero do particpio; provavel forma plural: 'completados'.
τηρηθῆναι,5083,V-ANP,Verbo - Aoristo Infinitivo Passiva,manter,"manter, guardar, observar, zelar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'manter'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τεθῆναι,5087,V-ANP,Verbo - Aoristo Infinitivo Passiva,colocar,"colocar, nomear, estabelecer",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'colocar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τεθῶσιν,5087,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam colocado,"eles(as) sejam colocado, sejam nomeado, sejam estabelecido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam colocado'.,Revisar o numero do particpio; provavel forma plural: 'colocados'.
τιμωρηθῶσιν,5097,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam punido,"eles(as) sejam punido, sejam vingado, sejam justificado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam punido'.,Revisar o numero do particpio; provavel forma plural: 'punidos'.
τρέφεσθαι,5142,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,nutrir,"nutrir, alimentar, educar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'nutrir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐτυμπανίσθησαν,5178,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram torturado,"eles(as) foram torturado, foram batido, foram tamborilado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram torturado'.,Revisar o numero do particpio; provavel forma plural: 'torturados'.
τύπτεσθαι,5180,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,golpear,"golpear, bater, ferir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'golpear'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
τυφωθεὶς,5187,V-APP-NMS,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Singular,pretensioso,pretensioso,passiva_a_confirmar,revisar,"'V-APP-NMS' e passiva, porem a passiva nao esta explicita em 'pretensioso'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑβρισθήσεται,5195,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será insultado,"ele(a) será insultado, será maltratado, será agido com arrogância",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será insultado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑποταγήσεται,5293,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será sujeitado,"ele(a) será sujeitado, será subordinado, será submetido, será estado sob obediência",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será sujeitado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑποταγησόμεθα,5293,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,seremos sujeitado,"nós seremos sujeitado, seremos subordinado, seremos submetido, seremos estado sob obediência",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'seremos sujeitado'.,Revisar o numero do particpio; provavel forma plural: 'sujeitados'.
ὑψωθῆτε,5312,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais elevado,"vós sejais elevado, sejais exaltado, sejais elevado alto",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais elevado'.,Revisar o numero do particpio; provavel forma plural: 'elevados'.
φανήσεται,5316,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será mostrado,"ele(a) será mostrado, será feito aparecer, será aparecido, será brilhado, será manifestado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será mostrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φανῇς,5316,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas mostrado,"tu sejas mostrado, sejas feito aparecer, sejas aparecido, sejas brilhado, sejas manifestado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas mostrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φανῶμεν,5316,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos mostrado,"nós sejamos mostrado, sejamos feito aparecer, sejamos aparecido, sejamos brilhado, sejamos manifestado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos mostrado'.,Revisar o numero do particpio; provavel forma plural: 'mostrados'.
ἐφάνησαν,5316,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram mostrado,"eles(as) foram mostrado, foram feito aparecer, foram aparecido, foram brilhado, foram manifestado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram mostrado'.,Revisar o numero do particpio; provavel forma plural: 'mostrados'.
φανερωθήσεσθε,5319,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis tornado manifesto,"vós sereis tornado manifesto, sereis revelado, sereis dado a conhecer, sereis mostrado abertamente.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sereis tornado'.,Revisar o numero do particpio; provavel forma plural: 'tornados'.
φανερωθῶσιν,5319,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam tornado manifesto,"eles(as) sejam tornado manifesto, sejam revelado, sejam dado a conhecer, sejam mostrado abertamente.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam tornado'.,Revisar o numero do particpio; provavel forma plural: 'tornados'.
ἐφανερώθησαν,5319,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornado manifesto,"eles(as) foram tornado manifesto, foram revelado, foram dado a conhecer, foram mostrado abertamente.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram tornado'.,Revisar o numero do particpio; provavel forma plural: 'tornados'.
ἐφανερώθησαν,5319,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram tornado manifesto,"eles(as) foram tornado manifesto, foram revelado, foram dado a conhecer, foram mostrado abertamente.",construao_inadequada,alta,Construo inadequada: 'foram tornado'.,"Reescrever com forma idiomatica, por exemplo 'foram tornados' ou 'tornaram-se'."
φέρεσθαι,5342,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,suportar,"suportar, carregar, trazer, liderar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'suportar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
φθέγγεσθαι,5350,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,falar,"falar, proferir, proclamar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'falar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
φθαρήσονται,5351,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será destruído,"ele(a) será destruído, será corrompido, será estragado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será destruído'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φοβηθῇς,5399,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,temas,"tu sejas temido, sejas tido medo, reverência",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'temas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φραγήσεται,5420,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será cercado,"ele(a) será cercado, será bloqueado, será parado, será fechado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será cercado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐφυσιώθησάν,5448,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram inchado,"eles(as) foram inchado, foram inflado, foram orgulhado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram inchado'.,Revisar o numero do particpio; provavel forma plural: 'inchados'.
φυτεύθητι,5452,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és plantado,tu és plantado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és plantado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φωνηθῆναι,5455,V-ANP,Verbo - Aoristo Infinitivo Passiva,chamar,"chamar, gritar, falar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'chamar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
χαρίζεσθαί,5483,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,conceder,"conceder, dar livremente, perdoar, mostrar favor",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'conceder'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
χαρισθῆναι,5483,V-ANP,Verbo - Aoristo Infinitivo Passiva,conceder,"conceder, dar livremente, perdoar, mostrar favor",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'conceder'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
χορτάζεσθαι,5526,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,alimentar,"alimentar, preencher, satisfazer",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'alimentar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
χορτασθήσονται,5526,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alimentados,"eles(as) serão alimentados, serão preenchidos, serão satisfeitos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão alimentados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
χωρισθῆναι,5563,V-ANP,Verbo - Aoristo Infinitivo Passiva,separar,"separar, dividir, partir",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'separar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ψυγήσεται,5594,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será esfriado,ele(a) será esfriado,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será esfriado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὠφελήθησαν,5623,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram beneficiado,"eles(as) foram beneficiado, foram lucrado, foram ajudado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram beneficiado'.,Revisar o numero do particpio; provavel forma plural: 'beneficiados'.
ὠφεληθήσεται,5623,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será beneficiado,"ele(a) será beneficiado, será lucrado, será ajudado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será beneficiado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
SEM NÚMERO DE OCORRÊNCIAS,,,,,,pt_vazio,alta,Campo 'pt' esta vazio.,Informe uma glossa portuguesa.
ἀφέθησαν,863,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram mandado embora,"eles(as) foram mandado embora, foram partido, foram perdoado, foram permitido, foram abandonado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram mandado'.,Revisar o numero do particpio; provavel forma plural: 'mandados'.
L,,,,,,pt_vazio,alta,Campo 'pt' esta vazio.,Informe uma glossa portuguesa.
λογίζεσθαι,3049,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,calcular,"calcular, considerar, contabilizar, pensar, imputar.",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'calcular'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
M,,,,,,pt_vazio,alta,Campo 'pt' esta vazio.,Informe uma glossa portuguesa.
μνησθῶ,3403,V-ASP-1S,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Singular,lembre,"eu seja lembrado, seja estado atento",passiva_a_confirmar,revisar,"'V-ASP-1S' e passiva, porem a passiva nao esta explicita em 'lembre'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
N,,,,,,pt_vazio,alta,Campo 'pt' esta vazio.,Informe uma glossa portuguesa.
τηρεῖσθαι,5083,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,manter,"manter, guardar, observar, zelar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'manter'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἀναγινώσκεται,314,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é lido,"ele(a) é lido, é reconhecido, é sabido de novo",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é lido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀνακεφαλαιοῦται,346,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é reunido(a),"ele(a) é resumido, é reunido, é unido",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é reunido(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀνιστάμενος,450,V-PMP-NMS,Verbo -,levantar,"levantar, subir, levantar-se, ressuscitar",passiva_sem_marca,alta,"'V-PMP-NMS' e passiva, mas 'pt' esta em infinitivo ativo: 'levantar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἀπειθοῦντα,544,V-PAP-AMS,Verbo -,desobedeça,"desobedeça, seja desobediente, recuse-se a acreditar",passiva_a_confirmar,revisar,"'V-PAP-AMS' e passiva, porem a passiva nao esta explicita em 'desobedeça'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀποδιδοὺς,591,V-PAP-NMS,Verbo -,retribuir,"retribuir, devolver, render",passiva_sem_marca,alta,"'V-PAP-NMS' e passiva, mas 'pt' esta em infinitivo ativo: 'retribuir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἀποκτένεσθαι,615,V-PNP,Verbo - Presente Infinitivo Passiva,matar,"matar, assassinar, condenar à morte",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'matar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἀρξάμενον,756,V-AMP-ANS,Verbo - Aoristo Particípio Média - Acusativo Neutro Singular,tendo começado,tendo começado,passiva_a_confirmar,revisar,"'V-AMP-ANS' e passiva, porem a passiva nao esta explicita em 'tendo começado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
βλασφημείσθω,987,V-PMP-3S,Verbo - Presente Imperativo Passiva - 3ª Pessoa Singular,é blasfemado,"ele(a) é blasfemado, é falado mal, é caluniado, é injuriado.",passiva_a_confirmar,revisar,"'V-PMP-3S' e passiva, porem a passiva nao esta explicita em 'é blasfemado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαμερισθήσεται,1266,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será dividido,"ele(a) será dividido, será distribuído, será repartido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será dividido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαπορεῖσθαι,1280,V-PNP,Verbo - Presente Infinitivo Passiva,estar perplexo,"estar perplexo, estar em dúvida, estar perdido",passiva_a_confirmar,revisar,"'V-PNP' e passiva, porem a passiva nao esta explicita em 'estar perplexo'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διασκορπισθήσεται,1287,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será espalhado(a),"ele(a) será espalhado, será dispersado, será desperdiçado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será espalhado(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαταξάμενός,1299,V-AMP-NMS,Verbo -,organizar,"organizar, ordenar, comandar, dirigir",passiva_sem_marca,alta,"'V-AMP-NMS' e passiva, mas 'pt' esta em infinitivo ativo: 'organizar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
διορυγῆναι,1358,V-ANP,Verbo - Aoristo Infinitivo Passiva,cavar,"cavar, romper",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'cavar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐγκεντρισθήσονται,1461,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão enxertados,eles(as) serão enxertados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão enxertados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐγκόπτω,1465,V-PNP,Verbo - Presente Infinitivo Passiva,impedir,"impedir, cortar",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'impedir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐκγαμίσκονται,1548,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são dado em casamento,eles(as) são dado em casamento,passiva_a_confirmar,revisar,"'V-PIP-3P' e passiva, porem a passiva nao esta explicita em 'são dado em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκδέχεται,1551,V-PIM/P-3S,Verbo - Presente Indicativo Média ou Passiva - 3ª Pessoa Singular,esperar,"esperar, procurar",media_passiva_ambigua,revisar,'V-PIM/P-3S' e media ou passiva e 'pt' e infinitivo ativo: 'esperar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐκκοπήσῃ,1581,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás cortado,"tu serás cortado, serás removido",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás cortado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
