forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἰαθήσεται,2390,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será curado,"ele(a) será curado, será restaurado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será curado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἰαθήτω,2390,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,está curado,"ele(a) está curado, restaurado",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'está curado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἰαθῆναι,2390,V-ANP,Verbo - Aoristo Infinitivo Passiva,curar,"curar, restaurar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'curar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἱλάσθητί,2433,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,sê propiciado,"tu sê propiciado, apaziguado, expiado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'sê propiciado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἱλάσκεσθαι,2433,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,propiciar,"propiciar, apaziguar, expiar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'propiciar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
καθαιρεῖσθαι,2507,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,derrubar,"derrubar, destruir, demolir, destronar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'derrubar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κατασταθήσονται,2525,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão nomeados,"eles(as) serão nomeados, serão fixados, serão estabelecidos, serão constituídos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão nomeados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταδικασθήσῃ,2613,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás condenado,"tu serás condenado, serás julgado",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás condenado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακαήσεται,2618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será queimado,"ele(a) será queimado, será consumido pelo fogo, será destruído totalmente pela queima.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será queimado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακαυθήσεται,2618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será queimado,"ele(a) será queimado, será consumido pelo fogo, será destruído totalmente pela queima.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será queimado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακριθήσεται,2632,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será condenado,"ele(a) será condenado, será julgado contra, será sentenciado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será condenado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταλειφθῆναι,2641,V-ANP,Verbo - Aoristo Infinitivo Passiva,deixar para trás,"deixar para trás, abandonar",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'deixar para trás'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταλλαγήτω,2644,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é reconciliado,"ele(a) é reconciliado, é restaurado a favor",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é reconciliado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταξιωθῆναι,2661,V-ANP,Verbo - Aoristo Infinitivo Passiva,considerar digno,considerar digno,passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'considerar digno'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταποντίζεσθαι,2670,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,afundar,"afundar, submergir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'afundar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
καταργηθήσονται,2673,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão abolidos,"eles(as) serão abolidos, serão anulados, serão tornado ineficazes",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão abolidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατηγορεῖσθαι,2723,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,acusar,"acusar, cobrar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'acusar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κερδηθήσονται,2770,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,obterão ganho,"eles(as) obterão ganho, lucro",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'obterão ganho'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κοιμηθέντες,2837,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo adormecido,"tendo dormido, tendo adormecido, tendo morridos",passiva_a_confirmar,revisar,"'V-APP-NMP' e passiva, porem a passiva nao esta explicita em 'tendo adormecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κοιμηθησόμεθα,2837,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,dormiremos,"nós dormiremos, adormeceremos, morreremos",passiva_a_confirmar,revisar,"'V-FIP-1P' e passiva, porem a passiva nao esta explicita em 'dormiremos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κοιμηθῇ,2837,V-ASP-3S,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Singular,adormeça,"ele(a) durma, adormeça, morra",passiva_a_confirmar,revisar,"'V-ASP-3S' e passiva, porem a passiva nao esta explicita em 'adormeça'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κολλήθητι,2853,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,estás unido,"tu estás unido, estás aderido",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'estás unido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κολληθήσεται,2853,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será unido,"ele(a) será unido, será aderido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será unido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κολοβωθήσονται,2856,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão encurtados,eles(as) serão encurtados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão encurtados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κραταιωθῆναι,2901,V-ANP,Verbo - Aoristo Infinitivo Passiva,fortalecer,"fortalecer, tornar forte, capacitar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'fortalecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κρατεῖσθαι,2902,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,apreender,"apreender, segurar, agarrar, reter, manter",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'apreender'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κριθήσονται,2919,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão julgados,eles(as) serão julgados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão julgados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κωλύεσθαι,2967,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,impedir,"impedir, proibir, restringir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'impedir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
λαλεῖσθαι,2980,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,falar,"falar, proferir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'falar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
λαληθησομένων,2980,V-FPP-GNP,Verbo - Futuro Particípio Passiva - Genitivo Neutro Plural,prestes a falar,"prestes a falar, prestes a proferir",passiva_a_confirmar,revisar,"'V-FPP-GNP' e passiva, porem a passiva nao esta explicita em 'prestes a falar'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λιθοβοληθήσεται,3036,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será apedrejado,"ele(a) será apedrejado, será atirado pedras",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será apedrejado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λογισθήσεται,3049,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será calculado,"ele(a) será calculado, será considerado, será contabilizado, será pensado, será imputado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será calculado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λυπηθῆναι,3076,V-ANP,Verbo - Aoristo Infinitivo Passiva,lamentar,"lamentar, causar tristeza, angustiar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'lamentar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
λυθήσονται,3089,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão soltos,"eles(as) serão soltos, serão liberados, serão dissolvidos, serão quebrados, serão destruídos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão soltos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μαρανθήσεται,3133,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,murchará,"ele(a) murchará, desbotará, definhará",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'murchará'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μάχεσθαι,3164,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,lutar,"lutar, brigar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'lutar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μεγαλυνθήσεται,3170,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será engrandecido,"ele(a) será engrandecido, será exaltado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será engrandecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεγαλυνθῆναι,3170,V-ANP,Verbo - Aoristo Infinitivo Passiva,engrandecer,"engrandecer, exaltar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'engrandecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
μεθύσκεσθαι,3182,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,embebedar,"embebedar, intoxicar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'embebedar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μεθυσθῶσιν,3184,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,estejam bêbados,eles(as) estejam bêbados,passiva_a_confirmar,revisar,"'V-ASP-3P' e passiva, porem a passiva nao esta explicita em 'estejam bêbados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεταστραφήσεται,3344,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será mudado,"ele(a) será mudado, será alterado, será pervertido, será transformado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será mudado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μνησθῇς,3403,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas lembrado,"tu sejas lembrado, estejas atento",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas lembrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεμνηστευμένην,3423,V-RPP-AFS,Verbo - Perfeito Particípio Passiva - Acusativo Feminino Singular,estando prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-RPP-AFS' e passiva, porem a passiva nao esta explicita em 'estando prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεμνηστευμένῃ,3423,V-RPP-DFS,Verbo - Perfeito Particípio Passiva - Dativo Feminino Singular,à prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-RPP-DFS' e passiva, porem a passiva nao esta explicita em 'à prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Μνηστευθείσης,3423,V-APP-GFS,Verbo - Aoristo Particípio Passiva - Genitivo Feminino Singular,da prometida em casamento,"tendo sido noivado, se tendo sido envolvido",passiva_a_confirmar,revisar,"'V-APP-GFS' e passiva, porem a passiva nao esta explicita em 'da prometida em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μοιχευθῆναι,3431,V-ANP,Verbo - Aoristo Infinitivo Passiva,cometer adultério,cometer adultério,passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'cometer adultério'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
οἰκοδομηθήσεται,3618,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será construído,"ele(a) será construído, será edificado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será construído'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὀφθήσεται,3708,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será visto,"ele(a) será visto, será percebido, será atentado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será visto'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παλαιωθήσονται,3822,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão envelhecidos,"eles(as) serão envelhecidos, serão tornados obsoletos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão envelhecidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραδέξονταί,3858,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão recebidos,"eles(as) serão recebidos, serão aceitos, serão reconhecidos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão recebidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραδέχεσθαι,3858,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,receber,"receber, aceitar, reconhecer",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'receber'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παραιτεῖσθαι,3868,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,recusar,"recusar, rejeitar, evitar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'recusar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παρακληθήσονται,3870,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão encorajados,"eles(as) serão encorajados, serão exortados, serão confortados, lit. serão chamados para o lado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão encorajados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραπορεύεσθαι,3899,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,passar,"passar, viajar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'passar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παρατιθέναι,3908,V-ANP,Verbo - Aoristo Infinitivo Passiva,colocar ao lado,"colocar ao lado, colocar diante, confiar, comprometer",passiva_a_confirmar,revisar,"'V-ANP' e passiva, porem a passiva nao esta explicita em 'colocar ao lado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παρεισέδυσαν,3921,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,entraram secretamente,"eles(as) entraram secretamente, se infiltraram",passiva_a_confirmar,revisar,"'V-AIP-3P' e passiva, porem a passiva nao esta explicita em 'entraram secretamente'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πεισθήσονται,3982,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão persuadidos,"eles(as) serão persuadidos, serão convencidos, serão confiados, terão confiança",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão persuadidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πεισθῇς,3982,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas persuadido,"tu sejas persuadido, sejas convencido, tenhas confiança",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas persuadido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πειρασθῇς,3985,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas testado,"tu sejas testado, sejas tentado, sejas examinado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas testado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
περιτμηθῆναι,4059,V-ANP,Verbo - Aoristo Infinitivo Passiva,circuncidar,circuncidar,passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'circuncidar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πίμπρασθαι,4092,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,inchar,"inchar, inflamar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'inchar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
πιστευθῆναι,4100,V-ANP,Verbo - Aoristo Infinitivo Passiva,acreditar,"acreditar, ter fé, confiar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'acreditar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πλανηθῆτε,4105,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais desviado,"vós sejais desviado, sejais saido do caminho",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais desviado'.,Revisar o numero do particpio; provavel forma plural: 'desviados'.
πλησθήσεται,4130,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será multiplicado,"ele(a) será multiplicado, será aumentado, será abundado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será multiplicado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πλησθῆναι,4130,V-ANP,Verbo - Aoristo Infinitivo Passiva,multiplicar,"multiplicar, aumentar, abundar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'multiplicar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πλησθῇς,4130,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas multiplicado,"tu sejas multiplicado, sejas aumentado, sejas abundado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas multiplicado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πληρωθήσεται,4137,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será preenchido,"ele(a) será preenchido, será completado, será cumprido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será preenchido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πληρωθήσονται,4137,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão preenchidos,"eles(as) serão preenchidos, serão completado, serão cumprido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão preenchidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθέντι,4198,V-APP-DMS,Verbo - Aoristo Particípio Passiva - Dativo Masculino Singular,tendo ido,"tendo ido, tendo prosseguido, tendo viajado",passiva_a_confirmar,revisar,"'V-APP-DMS' e passiva, porem a passiva nao esta explicita em 'tendo ido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθεῖσα,4198,V-APP-NFS,Verbo - Aoristo Particípio Passiva - Nominativo Feminino Singular,tendo ido,"tendo ido, tendo prosseguido, tendo viajado",passiva_a_confirmar,revisar,"'V-APP-NFS' e passiva, porem a passiva nao esta explicita em 'tendo ido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθεῖσαι,4198,V-APP-NFP,Verbo - Aoristo Particípio Passiva - Nominativo Feminino Plural,tendo ido,"tendo ido, tendo prosseguido, tendo viajado",passiva_a_confirmar,revisar,"'V-APP-NFP' e passiva, porem a passiva nao esta explicita em 'tendo ido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθῆτε,4198,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,vades,vades,passiva_a_confirmar,revisar,"'V-ASP-2P' e passiva, porem a passiva nao esta explicita em 'vades'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθῇ,4198,V-ASP-3S,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Singular,vá,"ele(a) vá, prossiga, viaje",passiva_a_confirmar,revisar,"'V-ASP-3S' e passiva, porem a passiva nao esta explicita em 'vá'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθῶσιν,4198,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,vão,"eles(as) vão, prossigam, viajem",passiva_a_confirmar,revisar,"'V-ASP-3P' e passiva, porem a passiva nao esta explicita em 'vão'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
προσέρχεσθαι,4334,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,chegar,"chegar, aproximar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'chegar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
προστεθῆναι,4369,V-ANP,Verbo - Aoristo Infinitivo Passiva,adicionar,"adicionar, aumentar, continuar, prosseguir",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'adicionar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πυνθάνεσθαι,4441,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,perguntar,"perguntar, aprender por investigação",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'perguntar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
πυροῦσθαι,4448,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,queimar,"queimar, incendiar, inflamar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'queimar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ῥύεσθαι,4506,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,resgatar,"resgatar, entregar, salvar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'resgatar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ῥυπανθήτω,4510,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é contaminado,"ele(a) é contaminado, é tornado imundo",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é contaminado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
